index,DATE,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,Target,FEDFUNDS,DGS10,CPI,Dollar_idx,USEPUINDXD,Close_VIX,High_VIX,Low_VIX,Open_VIX,VIX_percent,Is_Panic,Is_Calm,Is_Uncertain,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
989.0,2008-07-25,11.81314468383789,12.340938949352267,11.81314468383789,12.336716511934162,141494364.0,34.47529086417216,-0.453966839804929,-0.1344758575370891,-0.3194909822678399,0.4918569995859623,11.615358851490356,12.909541225433353,14.203723599376346,20.05001341787886,0.0764134314953382,0,2.01,4.03,219.016,86.4017,81.76,23.440000534057617,23.610000610351562,21.309999465942383,21.309999465942383,0.09995312630201614,0.0,0.0,1.0,18.37827491760254,18.9056385966631,18.37827491760254,18.847845335641395,81092600.0,4.769474983215332,4.95631902027899,4.752080183606912,4.928126799537515,839619200.0
990.0,2008-07-28,12.219486236572266,12.248049452747008,11.95919059504108,12.083128280229165,127212660.0,40.93796947978026,-0.4420612333364708,-0.0980562008549047,-0.3440050324815661,0.4877889831090448,11.53876664743478,12.863790845870971,14.188815044307166,20.600835543925218,0.2568706254349459,1,2.01,4.13,219.016,86.3916,73.65,22.90999984741211,23.450000762939453,22.309999465942383,23.450000762939453,-0.022610950280288256,0.0,0.0,1.0,18.898414611816406,18.941759213898997,18.42161985520774,18.52275771936714,58682300.0,4.862149238586426,4.888541567558317,4.758079910020081,4.8105642501606285,633637200.0
991.0,2008-07-29,11.850401878356934,12.222216793263437,11.800974466306648,12.222216793263437,126273600.0,37.33589179777956,-0.4571383709941852,-0.0905066708100952,-0.3666317001840899,0.4830356505267407,11.407084266655808,12.800517654418949,14.193951042182086,21.77151620555131,0.1590738443596424,0,2.01,4.06,219.016,86.4666,43.06,24.229999542236328,24.6200008392334,22.90999984741211,22.90999984741211,0.05761674830274277,0.0,0.0,1.0,18.421621322631836,18.862295842258145,18.306034789270864,18.826174189395232,59707800.0,4.630618095397949,4.872645386481228,4.6192208358631435,4.868746460995847,780712800.0
992.0,2008-07-30,11.999177932739258,12.102253307114422,11.872258705290283,11.90454743380074,111999888.0,39.64135573383905,-0.4518732138693693,-0.0681932109482234,-0.3836800029211458,0.466522491828937,11.31536347019506,12.746732378005982,14.178101285816904,22.458601394671103,0.2388673034647638,0,2.01,4.09,219.016,86.8175,64.12,22.030000686645508,24.219999313354492,21.959999084472656,24.200000762939453,-0.09079648770755899,0.0,0.0,1.0,18.862300872802734,18.920094154896592,18.34938428855677,18.436074900647828,66368200.0,4.710991382598877,4.782070153063987,4.608122191677531,4.660906014034205,684070800.0
993.0,2008-07-31,11.988994598388672,12.071454704159962,11.743352096639676,12.058538456230636,139488372.0,39.534141257413665,-0.4434108842312341,-0.0477847050480705,-0.3956261791831635,0.4566353572354619,11.235757551703896,12.682117986679078,14.12847842165426,22.809446127127934,0.2603905044933358,0,2.01,4.07,219.016,86.8167,71.61,21.209999084472656,22.309999465942383,20.989999771118164,22.030000686645508,-0.03722204160755804,0.0,0.0,1.0,18.948978424072266,19.13680681954755,18.710581110180495,18.92730681783645,51977700.0,4.794969081878662,4.813263640591585,4.681003286944299,4.731988037365424,725183200.0
994.0,2008-08-01,11.766700744628906,11.944038398336088,11.70932632457994,11.786819084640468,114489396.0,37.17078702025109,-0.4494605814331169,-0.0430675217999627,-0.4063930596331542,0.4439948512764097,11.12769726949435,12.615938901901243,14.10418053430814,23.59303804463756,0.2146840476774972,0,2.01,3.99,219.016,86.8567,65.51,22.940000534057617,22.959999084472656,21.450000762939453,22.329999923706055,0.08156537125225305,0.0,0.0,1.0,18.580551147460938,18.985105363513323,18.57332681739928,18.67446606036241,60461000.0,4.767076015472412,4.864546724127721,4.707993915918218,4.724788882347008,637498400.0
995.0,2008-08-04,11.620406150817873,11.753534546520886,11.487277755114858,11.735900831540814,120195684.0,35.65993287891492,-0.4607485387878025,-0.0434843833237186,-0.4172641554640839,0.4322397182933839,11.019178756191742,12.530076026916504,14.040973297641266,24.11633045927455,0.1989636907404459,1,2.0,3.97,218.69,86.8257,79.1,22.56999969482422,23.3700008392334,22.350000381469727,22.65999984741211,-0.016129068466414376,0.0,0.0,1.0,18.37827491760254,18.746707473328417,18.110980224189635,18.725034483732767,82720200.0,4.698398590087891,4.798269489303056,4.67110690570172,4.795569431674112,544639200.0
996.0,2008-08-05,11.499699592590332,11.748320830349028,11.472378213404802,11.626866817129889,99380520.0,34.416907764080236,-0.4739706976133231,-0.0453652337193913,-0.4286054638939318,0.421075639625587,10.92561958809069,12.429596614837648,13.933573641584603,24.19993300428764,0.190853980576204,1,2.0,3.98,218.69,87.0611,79.26,23.489999771118164,23.860000610351562,22.940000534057617,23.530000686645508,0.040762077480440695,0.0,0.0,1.0,18.26268768310547,18.45773907025697,18.13987683598787,18.342152552722755,60588300.0,4.595526218414307,4.735584756206481,4.585928867441676,4.696595918303691,592527600.0
997.0,2008-08-06,11.918207168579102,11.923920379303128,11.582406487963608,11.613701366387811,143236620.0,41.96975848096594,-0.4455433436500176,-0.0135503038048686,-0.431993039845149,0.4213002929889591,10.958155485408607,12.336853885650635,13.715552285892665,22.35089128915814,0.3481732056126116,0,2.0,4.04,218.69,87.3281,73.11,21.139999389648438,22.989999771118164,20.059999465942383,22.989999771118164,-0.1000425885213988,0.0,0.0,1.0,18.93453598022461,18.98510629313242,18.421620921832325,18.522758791847675,84297600.0,4.817760944366455,4.822559220298294,4.643213096173517,4.661207331659203,688371600.0
998.0,2008-08-07,12.079401969909668,12.164593735186596,11.73590135157603,11.881447182972815,134896968.0,44.615454813699074,-0.4053349386592337,0.0213264809487321,-0.4266614196079659,0.421828299461931,10.99009150681932,12.268290328979491,13.546489151139667,20.837440065155324,0.4261115110595232,1,2.0,4.06,218.69,87.6004,74.81,20.229999542236328,21.65999984741211,19.75,21.65999984741211,-0.04304635164075299,0.0,0.0,1.0,19.51968765258789,19.62082548793923,19.057340309768197,19.31018627604621,95550000.0,4.924228668212891,5.0204992997508056,4.738583899996008,4.7976659948658105,791408800.0
999.0,2008-08-08,11.900076866149902,12.02128288120842,11.832766798921574,11.971608424523849,110841048.0,42.30472465388087,-0.3835185619588657,0.0345142861192802,-0.4180328480781459,0.4093145045709427,11.027724020072691,12.191977548599244,13.356231077125797,19.09868229145999,0.3746404132359541,1,2.0,3.92,218.69,87.8732,39.49,21.149999618530273,21.459999084472656,20.229999542236328,20.229999542236328,0.045477019135525154,0.0,0.0,1.0,19.786989212036133,20.04705961554425,19.310194390871427,19.43300526165023,82565800.0,4.905633926391602,4.983010968678948,4.843552262142177,4.8798410450644445,672372400.0
1000.0,2008-08-11,12.2947416305542,12.313120259729764,11.81488307191306,11.925658396985565,149422428.0,48.61272157124938,-0.3305721481589891,0.0699685599353254,-0.4005407080943146,0.4156661248027828,11.090898119571106,12.143805503845217,13.196712888119324,17.340649666049348,0.5716758800267329,1,2.0,3.94,218.69,88.8939,55.52,20.65999984741211,21.690000534057617,20.110000610351562,21.149999618530273,-0.02316783829579161,0.0,0.0,1.0,20.321571350097656,20.393813260787375,19.642500972153854,19.758087478097476,80814100.0,5.084981441497803,5.08798101500595,4.911033406832953,4.914332497225908,713997200.0
1001.0,2008-08-12,12.439544677734377,12.63923635409732,12.214517428735908,12.231655168420549,169402428.0,50.74072943565615,-0.273771470926377,0.1014153897343501,-0.3751868606607271,0.4163127534141135,11.12529520068841,12.117999505996703,13.110703811305,16.383963455635506,0.661954153929962,0,2.0,3.99,218.69,89.035,86.48,20.1200008392334,20.959999084472656,19.65999984741211,20.65999984741211,-0.026137415884170623,0.0,0.0,1.0,20.15542221069336,20.51663049897783,19.982042397664845,20.126526264138743,68743800.0,5.205245494842529,5.293419181673376,5.088580464470667,5.10057715684469,891304400.0
1002.0,2008-08-13,12.483506202697754,12.570933658613187,12.36900535994991,12.468355214933313,110117772.0,51.398757946553815,-0.2226427107507387,0.1220353199279907,-0.3446780306787295,0.4009995780747681,11.147762055166291,12.101259136199952,13.054756217233615,15.75864247351503,0.7004448016156569,1,2.0,3.91,218.69,89.1916,43.65,21.170000076293945,21.510000228881836,20.3799991607666,20.639999389648438,0.052186838631392174,0.0,0.0,1.0,20.314350128173828,20.487729901846297,19.9242446039858,20.06872843766284,62813000.0,5.300317287445068,5.377093710407621,5.20374592310859,5.204045840395716,836278800.0
1003.0,2008-08-14,12.419425964355469,12.506605440023716,12.26667612685108,12.458421754139476,144874980.0,50.34307733247515,-0.1851591403298869,0.127615112279074,-0.3127742526089609,0.3894945591531873,11.270784454486767,12.057085943222049,12.84338743195733,13.04297725732485,0.7304078183269258,1,2.0,3.94,218.69,89.3211,91.02,21.549999237060547,22.110000610351562,20.799999237060547,21.56999969482422,0.017949889437748334,0.0,0.0,1.0,20.16263771057129,20.588863414292117,20.054275547128633,20.27822420196341,51165200.0,5.377392768859863,5.398386575182099,5.275423710488043,5.337805294976298,842346400.0
1004.0,2008-08-15,12.555039405822754,12.607694466732935,12.326535561232234,12.361555956677424,116627256.0,52.56359871016445,-0.1428634286827694,0.1359286591409532,-0.2787920878237226,0.3817562981780097,11.41723837912452,12.02237582206726,12.627513265010002,10.066852873323125,0.9401178525370923,0,2.0,3.89,218.69,89.3675,92.16,20.34000015258789,22.299999237060547,20.06999969482422,22.299999237060547,-0.05614845138331903,0.0,0.0,1.0,20.16263771057129,20.429932333102865,19.909791743938644,20.09762013692576,49732300.0,5.377994537353516,5.411884394202946,5.333607974561496,5.348303523050586,711300800.0
1005.0,2008-08-18,12.670780181884766,12.68344654843138,12.555286430603106,12.592293574470949,141686172.0,54.43627501229417,-0.0988648071801368,0.1439418245148687,-0.2428066316950055,0.3636599299230538,11.388595874321044,12.05817894935608,12.727762024391115,11.105873910932328,0.957449758938898,0,2.0,3.84,218.69,89.7244,86.8,19.579999923706055,20.649999618530273,19.56999969482422,20.239999771118164,-0.03736480939923392,0.0,1.0,0.0,20.090402603149418,20.336024324896957,19.924247137820235,20.213213464023188,47267400.0,5.270627975463867,5.390891642970548,5.249934076406644,5.369598309569505,708251600.0
1006.0,2008-08-19,12.376456260681152,12.667053850007598,12.307160392999409,12.663079401517678,133222644.0,49.12523607974287,-0.0867451195783033,0.1248492096933617,-0.211594329271665,0.3636570627060755,11.440703923124016,12.094813919067384,12.748923915010751,10.816371385626184,0.7152866821791789,0,2.0,3.82,218.69,89.5966,70.39,20.979999542236328,21.440000534057617,19.579999923706055,19.579999923706055,0.0715015129716754,0.0,0.0,1.0,20.00371360778809,20.26378261519704,19.902574359112243,20.06873120411536,38078200.0,5.260128498077393,5.332706470147696,5.213042290876855,5.265526608130632,552014400.0
1007.0,2008-08-20,12.182723999023438,12.37595847185978,12.086603686947123,12.180985237088212,121738140.0,45.947525882268856,-0.0917155148990982,0.0959030514980534,-0.1876185663971517,0.3583853134937865,11.466678378298315,12.11144247055054,12.75620656280276,10.647189115912363,0.5552772163721967,1,2.0,3.83,218.69,89.6465,65.92,21.280000686645508,22.139999389648438,21.280000686645508,21.760000228881836,0.014299387557431764,0.0,0.0,1.0,19.81513404846191,20.127012298209912,19.778869714796375,19.97470043673986,40332900.0,5.204347133636475,5.3105154788067335,5.152762147459724,5.234637586373705,616204400.0
1008.0,2008-08-21,12.046119689941406,12.336468339584554,11.98576467582746,12.287537853351974,159124716.0,43.79626138434957,-0.1054617180555617,0.065725478673272,-0.1711871967288337,0.3578366242268799,11.461085443528722,12.106201791763308,12.751318139997894,10.65761762989121,0.453433127228661,1,2.0,3.79,218.69,89.6977,50.12,20.420000076293945,21.670000076293945,20.389999389648438,21.299999237060547,-0.04041356121248929,0.0,0.0,1.0,19.79337501525879,20.00371063014946,19.706338682044855,19.97469944134187,41497200.0,5.273624420166016,5.3066145169668895,5.206744074386665,5.241534075119179,506951200.0
1009.0,2008-08-22,12.08411979675293,12.167822684485092,11.903801559799076,11.994457602647945,140423436.0,44.57367627476032,-0.1119983448506687,0.047351081502532,-0.1593494263532007,0.3511355171168182,11.489334559681852,12.119750547409058,12.750166535136264,10.40311820381444,0.4717402862952559,0,2.0,3.84,218.69,88.9128,51.6,19.81999969482422,21.079999923706055,18.940000534057617,20.43000030517578,-0.02938297645582677,0.0,1.0,0.0,19.713592529296875,19.749856862450677,19.48149747696302,19.655568766213413,43614200.0,5.227139949798584,5.2619287592589705,5.155161390482732,5.232537661027014,539744800.0
1010.0,2008-08-25,12.184961318969728,12.291513270420538,12.157391952787126,12.20756333411287,91796112.0,46.681362471765695,-0.1077989612813841,0.0412403720574533,-0.1490393333388374,0.3408682282990175,11.488569876599108,12.11802430152893,12.747478726458752,10.388730196726932,0.5531706623940734,0,2.0,3.87,218.69,89.2381,82.71,18.809999465942383,19.829999923706055,18.639999389648438,19.829999923706055,-0.050958639981492415,0.0,1.0,0.0,20.192285537719727,20.221296722703325,19.74260041161304,19.74985355370779,47930400.0,5.302116394042969,5.3234097189868255,5.265526888177748,5.273024819794307,439611200.0
1011.0,2008-08-26,11.996692657470703,12.344167743563398,11.95918953750523,12.073689434509502,80491428.0,43.365776239758326,-0.1182989504417673,0.0245923063176561,-0.1428912567594234,0.3440189409960997,11.505654590849886,12.12533884048462,12.745023090119354,10.221310229545164,0.3962002156019409,0,2.0,3.79,218.69,89.3094,87.11,20.969999313354492,21.219999313354492,18.780000686645508,18.780000686645508,0.11483253103345548,0.0,0.0,1.0,20.06173324584961,20.192287046519493,19.916673159906292,20.025468916061534,51381300.0,5.174955368041992,5.285322951133127,5.148263124216623,5.282922811476822,484425200.0
1012.0,2008-08-27,11.776884078979492,12.007872545043789,11.6882157205451,12.007872545043789,132195672.0,39.81055732405394,-0.1427118889463017,0.0001434942504973,-0.142855383196799,0.3422787898177131,11.477278455289358,12.114224147796632,12.751169840303906,10.515666290079716,0.2351893004494355,1,2.0,3.79,218.69,89.7007,147.96,20.489999771118164,21.270000457763672,20.479999542236328,20.979999542236328,-0.022889821552385392,0.0,0.0,1.0,19.778867721557617,20.105250841842796,19.706337678140184,20.003709611095697,44774400.0,5.207645416259766,5.244833962651697,5.176754332737623,5.181253092535555,445550000.0
1013.0,2008-08-28,11.638290405273438,11.793524856368387,11.545399616602316,11.766203479392956,175308516.0,37.71126106759609,-0.1712683943500952,-0.0227304089226369,-0.1485379854274583,0.3355535362425959,11.426770649660735,12.09668893814087,12.766607226621003,11.076060431179316,0.1578698172971084,0,2.0,3.77,218.69,89.6419,101.81,19.760000228881836,20.670000076293945,19.530000686645508,20.479999542236328,-0.03562711324503309,0.0,1.0,0.0,19.98920631408691,20.15602585390491,19.67732804914352,19.829641301430264,33975300.0,5.238534927368164,5.271225509994592,5.164157445115456,5.1977473791453495,477780800.0
1014.0,2008-08-29,11.767444610595703,11.833760830033327,11.681755911201044,11.735404817438637,121066812.0,40.84194475690878,-0.1813870486510058,-0.026279250578838,-0.1551077980721678,0.3255475997081169,11.426884904440756,12.09672613143921,12.766567358437664,11.074752287853263,0.2542092755928062,1,2.0,3.79,218.69,89.8225,55.81,19.43000030517578,19.65999984741211,19.219999313354492,19.360000610351562,-0.01670040080382773,0.0,1.0,0.0,20.26481819152832,20.315588809350828,20.018216862051364,20.02547000508252,48372600.0,5.2106428146362305,5.285920440371201,5.180951808648719,5.256829268865196,431384800.0
1015.0,2008-09-02,11.506900787353516,11.69864449581116,11.483056936572051,11.667349619133477,153774072.0,36.82138362810909,-0.2080318030354142,-0.0423392039705971,-0.1656925990648171,0.3226076050163694,11.4025538627302,12.091050863265991,12.77954786380178,11.388538652624868,0.0757787793861929,0,2.0,3.83,218.69,90.0567,114.16,20.649999618530273,20.709999084472656,19.43000030517578,19.43000030517578,0.06278946444635447,0.0,0.0,1.0,19.79337501525879,20.148770724374156,19.79337501525879,20.076240677261808,50735500.0,5.084383010864258,5.203447402854626,5.069687460273207,5.187252265425333,599289600.0
1016.0,2008-09-03,11.555581092834473,11.97607847902339,11.460453681085006,11.841707294826168,244215540.0,38.048509775703415,-0.2226532608419784,-0.045568529421729,-0.1770847314202493,0.3363945473679418,11.415067557299412,12.0938449382782,12.772622319256984,11.225170893838564,0.1035048747001865,0,2.0,3.74,218.69,90.8438,91.93,21.989999771118164,22.299999237060547,20.469999313354492,20.649999618530273,0.06489104975021132,0.0,0.0,1.0,19.65557289123535,20.1342693829846,19.62656031190707,20.06899246289189,66079200.0,4.984212875366211,5.203447677608643,4.948523507579012,5.170457566272807,780763200.0
1017.0,2008-09-04,11.534719467163086,11.780112104744004,11.414755286167855,11.64201728128642,172411416.0,37.71047557221457,-0.2332356351218525,-0.0449207229612824,-0.18831491216057,0.3384632810256709,11.354593290268433,12.074670553207396,12.794747816146362,11.92707096671371,0.1250742011763264,0,2.0,3.71,218.69,90.8286,33.39,21.43000030517578,22.299999237060547,21.389999389648438,21.989999771118164,-0.025466096942751704,0.0,0.0,1.0,19.510515213012695,19.71359914364175,19.466997721947937,19.58304528705137,57127700.0,5.007306098937988,5.058891092025306,4.9185329491276075,5.003707090058811,734834800.0
1018.0,2008-09-05,11.183271408081056,11.505660844344332,11.161911229080944,11.425187479759348,193746060.0,32.47589585071008,-0.2669044557508417,-0.0628716348722173,-0.2040328208786244,0.3409164922439903,11.20685976506513,12.029864025115968,12.852868285166808,13.682685994331592,-0.0143306408782231,0,2.0,3.64,218.69,91.1621,56.18,24.030000686645508,24.149999618530273,21.90999984741211,22.020000457763672,0.12132526105665864,0.0,0.0,1.0,19.11159896850586,19.50325909519641,19.11159896850586,19.39446469241547,66141900.0,4.835156440734863,5.035797137066551,4.822860230211896,4.974314883180662,743386000.0
1019.0,2008-09-08,11.03399658203125,11.237911629296187,10.93042523733087,11.06479548157893,181190628.0,30.536992423624067,-0.3021494784840701,-0.0784933260843565,-0.2236561523997135,0.3385286279383708,11.05131463787962,11.986560010910036,12.921805383940452,15.604900358053778,-0.0092585626979667,0,2.0,3.66,218.69,91.341,58.95,23.059999465942383,24.709999084472656,22.969999313354492,24.540000915527344,-0.04036625855121989,0.0,0.0,1.0,18.6038875579834,19.01730706629925,18.58938127054179,18.879501485791103,82305200.0,4.8039655685424805,4.870546013050056,4.7280880874354345,4.7562803158281595,786884000.0
1020.0,2008-09-09,10.430450439453123,11.249835286684815,10.370840331192491,11.226985281547783,360355284.0,24.23651109671268,-0.3744659324153776,-0.1206478240125312,-0.2538181084028464,0.3771333656207961,10.741004989296393,11.893345451354982,13.045685913413571,19.377902824260534,-0.1347494772892386,0,2.0,3.66,218.69,91.663,158.3,22.639999389648438,24.059999465942383,22.1200008392334,22.219999313354492,-0.018213360191714156,0.0,0.0,1.0,18.944774627685547,19.09708646533982,18.6183901421472,19.01005014139778,62110800.0,4.736186504364014,4.945224502715814,4.542444692022226,4.935627147053825,1045979200.0
1021.0,2008-09-10,10.39841079711914,10.739178860565303,10.307504860105755,10.510427030806998,288894816.0,23.953966652410596,-0.4294125736883103,-0.1404755722283711,-0.2889370014599392,0.3810291252521355,10.490628583495836,11.79128875732422,13.091948931152604,22.061374300929938,-0.0354503767518542,1,2.0,3.62,218.69,91.5779,91.86,25.469999313354492,25.68000030517578,22.579999923706055,22.690000534057617,0.125,0.0,0.0,1.0,18.930273056030273,19.29292195984926,18.894007335610905,19.002803113473227,85735700.0,4.549041271209717,4.797366776970307,4.492358506008402,4.704394821111522,1245025600.0
1022.0,2008-09-11,10.286641120910645,10.542964199483809,10.17536980586512,10.542714317492177,248822928.0,22.9488895866781,-0.476484445452245,-0.1500379551938446,-0.3264464902584004,0.3800695015640321,10.261353295281474,11.681445503234864,13.101537711188255,24.31363836881548,0.0089035857980008,1,2.0,3.65,218.69,92.1283,127.81,24.520000457763672,25.479999542236328,23.799999237060547,25.469999313354492,-0.03729873895570601,0.0,0.0,1.0,19.17687606811523,19.481501228818736,19.03906908547901,19.23489984237324,75064900.0,4.546943187713623,4.648312857375227,4.462668808334939,4.568236920800197,973142800.0
1023.0,2008-09-12,10.773204803466797,10.806486431270178,10.093406590107044,10.142336129600476,258597144.0,35.614116188753165,-0.4691198979927051,-0.1141387261874438,-0.3549811718052613,0.4038559543925394,10.168350506382303,11.59913444519043,13.029918383998556,24.67052943595114,0.2113716406365136,0,2.0,3.64,218.69,92.4901,52.37,24.389999389648438,26.25,24.389999389648438,25.3799991607666,-0.005301837915507535,0.0,0.0,1.0,19.829639434814453,19.91667438501772,18.879499825287855,18.93027044347236,72913300.0,4.578134536743164,4.588331728201383,4.378693873177593,4.444074263773487,971135200.0
1024.0,2008-09-15,10.870319366455078,10.977866117589498,10.6552287037544,10.685281746670617,240878880.0,37.81134155678703,-0.4502568270325451,-0.076220524181827,-0.3740363028507181,0.3980546300670079,10.123236750171404,11.514898443222046,12.906560136272688,24.171497471952232,0.2684138753025545,1,2.0,3.74,218.69,91.4706,98.38,25.65999984741211,26.670000076293945,24.799999237060547,24.799999237060547,0.052070540776752994,0.0,0.0,1.0,20.032724380493164,20.11975933543011,19.539521691198253,19.684580410558382,75628500.0,4.466865539550781,4.525948038197459,4.393687330179872,4.525948038197459,793027200.0
1025.0,2008-09-16,10.7759370803833,10.9773684602477,10.523837396121024,10.531041380069992,262433304.0,36.507407142229376,-0.4378760070548679,-0.0510717633633198,-0.3868042436915481,0.4020172324998413,10.103868801105378,11.420156288146972,12.736443775188569,23.052004785744927,0.2552893216315613,0,2.0,3.47,218.69,91.757,94.73,31.700000762939453,31.8700008392334,25.65999984741211,25.65999984741211,0.2353858515761642,1.0,0.0,0.0,19.452478408813477,19.938427781159167,19.387201524215165,19.525008434299956,82349400.0,4.209543228149414,4.429377830466071,4.209543228149414,4.259628622439757,920634400.0
1026.0,2008-09-17,11.001212120056152,11.158929294730711,10.568048338059478,10.579722748317277,279348372.0,41.67726725471305,-0.405215236020906,-0.0147287938634863,-0.3904864421574197,0.4155074985120836,10.103545379780163,11.351394081115725,12.599242782451286,21.98582292921172,0.3596857292535642,1,2.0,3.48,218.69,92.0594,307.09,30.299999237060547,33.70000076293945,30.239999771118164,31.700000762939453,-0.04416408492695212,1.0,0.0,0.0,18.850482940673828,19.213131711483392,18.509593594135133,18.92301297151479,111729700.0,4.1951470375061035,4.273723767414703,3.963316573478095,4.014600829432944,1199836400.0
1027.0,2008-09-18,10.294838905334473,10.907078177615617,10.268758419104037,10.890686297651229,364710924.0,32.68920747963266,-0.4313573358322564,-0.0326967149398693,-0.3986606208923871,0.4381465129720859,9.988486879171996,11.256999826431276,12.525512773690554,22.537318411977378,0.1207524238614878,1,2.0,3.41,218.69,92.0982,293.23,36.220001220703125,36.400001525878906,30.25,31.959999084472656,0.1953796083401118,1.0,0.0,0.0,17.8205623626709,18.763450101915257,17.769791750441478,18.661907494060983,106972100.0,3.8337552547454834,4.15405973201038,3.8337552547454834,4.153459496970838,1200455200.0
1028.0,2008-09-19,10.905590057373049,10.908072786564798,10.195737743538931,10.49726392607132,343232424.0,43.94542629098273,-0.3982023952274467,0.0003665805319523,-0.398568975759399,0.4577314079759274,9.979181325174364,11.199973344802856,12.42076536443135,21.79990937558758,0.379429385719857,0,2.0,3.54,218.69,91.7111,212.06,33.099998474121094,42.15999984741211,33.099998474121094,36.099998474121094,-0.08614032693070861,1.0,0.0,0.0,18.321020126342773,18.386297030222263,17.41439799845603,17.987382463914752,132291300.0,4.021500110626221,4.0616878348697405,3.619319747446806,3.915931203930186,1676253600.0
1029.0,2008-09-22,11.155701637268066,11.476599342090992,11.0099059030898,11.45002477019543,399839760.0,47.79550749179208,-0.3477364622237644,0.0406660108285077,-0.3884024730522721,0.4658226848860714,10.005902250918297,11.153552436828615,12.301202622738934,20.57909697220449,0.5009363482295549,0,2.0,3.78,218.69,91.0014,316.24,32.06999969482422,33.08000183105469,27.950000762939453,33.06999969482422,-0.031117789328666268,1.0,0.0,0.0,18.248489379882812,19.147858330261975,17.044495350875582,19.126100285399954,134926100.0,4.226037979125977,4.324708773548967,4.0880792177462695,4.276722804041864,1430875600.0
1030.0,2008-09-23,10.683542251586914,11.279391514936364,10.655227972851517,11.279391514936364,176115708.0,41.93926370376765,-0.3418999533182489,0.0372020157872185,-0.3791019691054675,0.4771327461145554,10.022110153205093,11.078481483459472,12.134852813713856,19.070688195518105,0.3130679901273661,1,2.0,3.83,218.69,90.1119,185.58,33.849998474121094,34.220001220703125,30.809999465942383,32.400001525878906,0.05550354837029037,1.0,0.0,0.0,18.422557830810547,19.089831644370395,18.3645340810834,19.017301611362633,105207700.0,3.9303250312805176,4.206242864412396,3.9186290606711425,4.19694543069063,856713200.0
1031.0,2008-09-24,10.661934852600098,10.948062071866264,10.573763413445697,10.760787801645296,207959832.0,41.687532641069005,-0.3351545613220708,0.0351579262267174,-0.3703124875487882,0.4697874541364134,10.033889631910968,11.011743593215945,11.989597554520918,17.76020215195359,0.321134466669739,1,2.0,3.85,218.69,90.1221,279.56,35.720001220703125,36.08000183105469,32.630001068115234,33.849998474121094,0.05524380593433942,1.0,0.0,0.0,18.45157241821289,18.981039365385453,18.379042377261538,18.611137401589488,92181300.0,3.8040637969970703,4.072783266699351,3.7986648856620504,3.954319147309628,1280364400.0
1032.0,2008-09-25,10.806984901428224,11.052625514728268,10.682797342800844,10.688509607033,169510320.0,44.112633066265104,-0.3144793407767015,0.0446665174176694,-0.3591458581943709,0.4641376832786817,10.0511783238023,10.96324863433838,11.87531894487446,16.638686961442296,0.4143356980788517,0,2.0,3.8,218.69,90.4602,253.41,35.189998626708984,36.709999084472656,34.15999984741211,35.70000076293945,-0.014837698092993179,1.0,0.0,0.0,18.654661178588867,18.92302200580354,18.46608356172914,18.553119916970527,80250300.0,3.86014723777771,3.927327107152939,3.753379088083647,3.816959950080145,1047015200.0
1033.0,2008-09-26,10.91850471496582,11.17681265314176,10.828592630542808,10.899628212737758,200611188.0,45.972997471813464,-0.2858008285483926,0.0586760237167826,-0.3444768522651752,0.457401259595457,10.072328235604264,10.927259349823,11.782190464041737,15.647676820859653,0.4948799179772629,0,2.0,3.88,218.69,90.4651,216.48,32.81999969482422,35.189998626708984,32.45000076293945,35.189998626708984,-0.06734865087735331,1.0,0.0,0.0,19.300180435180664,19.496009845955665,18.669170559538976,18.72719434484197,96203500.0,3.956719398498535,4.042494165314095,3.854449977047647,3.8928381994454857,1006045600.0
1034.0,2008-09-29,10.705897331237791,10.857902259119376,10.457275147196595,10.63039131847902,211488300.0,43.03204915732708,-0.2770350523871574,0.0539534399024143,-0.3309884922895717,0.4576747101792976,10.112113472935944,10.874181985855104,11.63625049877426,14.016107398431272,0.3895869257393375,1,2.0,3.85,218.69,90.6872,320.84,34.7400016784668,36.400001525878906,32.81999969482422,32.81999969482422,0.05850097506080609,1.0,0.0,0.0,19.873159408569336,19.989206945694747,18.959284016159906,18.98104344814433,100744300.0,3.846050977706909,3.892836870561208,3.688897932022192,3.7461805289040377,1126451200.0
1035.0,2008-09-30,9.463034629821776,10.51886921284281,9.455830646442868,10.41952030949015,430085484.0,30.67735541785437,-0.3661559269904622,-0.0281339477607123,-0.3380219792297498,0.5142741369375566,9.838327032684388,10.771988677978516,11.705650323272645,17.33499121109994,-0.2009788046634311,1,2.0,3.61,218.69,91.3961,333.55,46.720001220703125,48.400001525878906,36.91999816894531,36.91999816894531,0.34484740827350047,1.0,0.0,0.0,18.13969993591309,20.06173901909995,18.13969993591309,19.53952504953623,134383100.0,3.1568572521209717,3.589327964645927,3.0167988838037325,3.587528460943645,2622057200.0
